Scene,Sample,missing_percentage,max_depth
43649722,43649722_48893.201.png,20.689272280092595,2.402
43649722,43649722_48889.902.png,4.557689525462963,2.499
43649722,43649722_48883.605.png,18.20533130787037,2.613
43649722,43649722_48885.704.png,35.037109375,1.677
45261407,45261407_29702.292.png,0.7971643518518519,1.643
45261407,45261407_29691.796.png,14.374421296296298,4.269
45261407,45261407_29684.399.png,7.265010127314815,1.645
45261407,45261407_29698.094.png,2.292136863425926,1.538
45261407,45261407_29700.193.png,0.2726779513888889,1.574
45261407,45261407_29676.002.png,11.129810474537036,2.108
45261407,45261407_29695.994.png,7.895254629629629,3.388
45261407,45261407_29686.498.png,2.567021122685185,1.476
45261407,45261407_29680.201.png,18.686848958333332,1.503
45261407,45261407_29670.105.png,0.00611255787037037,1.694
45261407,45261407_29667.706.png,8.680953414351853,1.893
45261407,45261407_29673.903.png,11.474320023148147,3.14
45261407,45261407_29708.589.png,5.672345196759259,2.198
45261407,45261407_29682.300.png,36.404007523148145,1.417
45261407,45261407_29665.506.png,8.866319444444445,2.817
45261407,45261407_29706.490.png,4.234953703703704,1.318
45261407,45261407_29663.407.png,24.745261863425927,6.643
45261407,45261407_29678.101.png,9.07179542824074,2.009
45261407,45261407_29704.391.png,7.845413773148148,1.572
42899126,42899126_130652.212.png,13.123625578703704,2.737
42899126,42899126_130654.212.png,19.129267939814813,1.129
42899126,42899126_130630.021.png,35.95666956018518,1.438
48018804,48018804_18856.479.png,0.8783275462962963,2.261
48018804,48018804_18844.184.png,8.781394675925926,1.078
48018804,48018804_18867.375.png,3.8477285879629632,3.16
48018804,48018804_18861.177.png,0.7507595486111112,2.887
48018804,48018804_18863.276.png,1.2901475694444444,2.859
48018804,48018804_18859.078.png,1.0875289351851851,2.521
48018804,48018804_18865.375.png,2.218207465277778,2.641
48018804,48018804_18869.774.png,7.946072048611111,3.601
48018804,48018804_18880.869.png,3.1086877893518516,3.192
48018804,48018804_18846.283.png,0.4650607638888889,1.664
48018804,48018804_18850.481.png,1.5140335648148147,2.743
48018804,48018804_18874.172.png,2.376193576388889,2.013
48018804,48018804_18871.973.png,7.149016203703703,3.368
45261689,45261689_402.971.png,7.790726273148148,5.246
45261689,45261689_439.956.png,1.1715494791666665,5.58
45261689,45261689_394.774.png,0.8723958333333334,3.844
45261689,45261689_408.469.png,5.9653501157407405,4.625
45261689,45261689_431.760.png,7.871346932870369,2.496
45261689,45261689_419.664.png,5.2407045717592595,3.887
45261689,45261689_413.167.png,6.686306423611112,4.564
45261689,45261689_433.859.png,1.1997974537037037,2.686
45261689,45261689_436.758.png,11.902488425925926,3.658
45261689,45261689_399.572.png,4.845305266203704,2.937
45261689,45261689_429.760.png,1.8740234375000002,2.891
42898752,42898752_64264.245.png,13.448061342592593,1.653
42898752,42898752_64250.450.png,39.27191840277778,1.46
42898752,42898752_64229.459.png,24.08054832175926,0.791
42898752,42898752_64267.643.png,38.85188802083333,1.216
42898752,42898752_64269.742.png,8.868344907407408,1.813
42898752,42898752_64236.856.png,39.49142795138889,2.625
42898752,42898752_64285.336.png,36.63024450231481,2.812
42898752,42898752_64254.748.png,13.492078993055557,1.264
42898752,42898752_64262.245.png,12.9052734375,2.039
42898752,42898752_64272.141.png,32.187319155092595,1.666
42898752,42898752_64288.535.png,10.745044849537038,3.576
42898752,42898752_64238.955.png,9.453993055555555,2.182
42898752,42898752_64241.054.png,8.901692708333334,1.991
42898752,42898752_64260.146.png,23.38642939814815,3.615
42898752,42898752_64252.649.png,18.51902488425926,1.228
47334194,47334194_355801.114.png,30.62836371527778,0.881
47334194,47334194_355773.925.png,35.951967592592595,1.178
47334194,47334194_355818.107.png,39.5572193287037,1.257
47334194,47334194_355799.015.png,37.31195746527778,1.197
47334194,47334194_355776.424.png,31.58080150462963,1.522
47334194,47334194_355796.516.png,23.54217303240741,1.699
47334194,47334194_355778.523.png,20.59009693287037,1.515
47334194,47334194_355794.417.png,2.505027488425926,1.985
47334194,47334194_355789.519.png,16.3486328125,2.705
47334194,47334194_355806.612.png,35.721896701388886,1.287
47334194,47334194_355791.618.png,11.191478587962964,2.032
45662839,45662839_15754.242.png,3.6995442708333335,3.397
45662839,45662839_15749.944.png,6.275065104166666,2.396
45662839,45662839_15760.740.png,17.407660590277775,2.945
45662839,45662839_15770.136.png,23.01783130787037,3.4
45662839,45662839_15757.441.png,9.236364293981483,2.711
45662839,45662839_15752.143.png,11.52390769675926,1.776
42898760,42898760_64463.728.png,18.314850983796298,2.348
42898760,42898760_64481.221.png,13.810510706018519,2.807
42898760,42898760_64465.728.png,0.0,1.571
42898760,42898760_64478.123.png,11.757378472222223,3.1
42898760,42898760_64485.420.png,6.036747685185185,2.878
42898760,42898760_64476.024.png,12.912941261574073,49.609
42898760,42898760_64490.618.png,22.540653935185183,5.346
42898760,42898760_64493.417.png,16.60250289351852,5.029
47895979,47895979_407234.161.png,0.1281105324074074,1.249
47895979,47895979_407239.059.png,34.61809172453704,2.685
47895979,47895979_407215.368.png,34.89138454861111,1.213
47895979,47895979_407221.766.png,0.6923828125,1.408
47895979,47895979_407229.862.png,11.669089988425926,1.27
47895979,47895979_407207.872.png,3.589735243055556,0.518
47895979,47895979_407217.468.png,1.0222800925925926,1.24
47895979,47895979_407210.071.png,5.086082175925926,0.712
47895979,47895979_407225.964.png,5.045862268518519,1.395
43649397,43649397_9474.046.png,0.8095703124999999,2.561
43649397,43649397_9476.145.png,12.41724537037037,1.641
43649397,43649397_9460.351.png,16.42549189814815,3.498
43649397,43649397_9489.740.png,1.0315031828703702,2.441
43649397,43649397_9493.938.png,16.50115740740741,1.424
43649397,43649397_9443.558.png,4.271014178240741,2.469
43649397,43649397_9455.053.png,28.811812789351855,3.059
43649397,43649397_9471.947.png,1.9175708912037035,3.077
43649397,43649397_9445.857.png,2.4975766782407405,3.121
43649397,43649397_9496.037.png,9.403718171296296,4.089
43649397,43649397_9441.459.png,11.74855324074074,2.314
43649397,43649397_9469.848.png,3.4253110532407405,3.073
43649397,43649397_9457.053.png,5.764612268518519,3.294
43649397,43649397_9487.740.png,12.755533854166668,2.575
43649397,43649397_9491.839.png,6.743815104166667,1.735
43649397,43649397_9500.935.png,10.103407118055555,1.585
43649397,43649397_9485.641.png,5.4021990740740735,4.178
43649397,43649397_9503.034.png,23.16304976851852,1.188
43649397,43649397_9435.961.png,12.980432581018519,4.366
43649397,43649397_9467.249.png,7.721137152777778,2.514
43649397,43649397_9498.836.png,7.073820891203704,0.999
47333865,47333865_75387.438.png,5.950159143518519,1.938
47333865,47333865_75404.831.png,2.826678240740741,2.655
47333865,47333865_75374.743.png,0.0007957175925925925,0.702
47333865,47333865_75391.636.png,4.918655960648148,1.765
47333865,47333865_75402.731.png,0.7261284722222222,2.57
47333865,47333865_75400.232.png,15.316550925925926,2.041
47333865,47333865_75398.033.png,5.683123553240741,1.498
47333865,47333865_75389.537.png,2.909396701388889,1.921
47333865,47333865_75385.338.png,10.201569733796296,1.333
47333865,47333865_75395.934.png,5.356228298611112,1.975
47333865,47333865_75376.842.png,30.47457320601852,2.648
47333865,47333865_75371.544.png,0.056423611111111105,0.702
47333865,47333865_75383.139.png,14.72996238425926,1.621
47333865,47333865_75381.040.png,34.903573495370374,2.721
47333865,47333865_75393.735.png,6.673719618055555,2.067
47204741,47204741_25177.583.png,23.446144386574076,2.091
47204741,47204741_25203.372.png,2.987774884259259,3.563
47204741,47204741_25166.887.png,9.694625289351851,4.367
47204741,47204741_25210.769.png,2.299768518518518,3.67
47204741,47204741_25191.777.png,20.67552806712963,1.917
47204741,47204741_25179.682.png,28.12601273148148,1.939
47204741,47204741_25169.186.png,7.192455150462964,2.274
47204741,47204741_25162.189.png,7.222403067129629,2.277
47204741,47204741_25164.288.png,0.5604383680555556,2.242
47204741,47204741_25193.976.png,19.313368055555554,2.117
47204741,47204741_25185.879.png,15.47728587962963,2.438
47204741,47204741_25156.492.png,8.361002604166666,3.799
47204741,47204741_25196.075.png,35.6685474537037,1.604
47204741,47204741_25158.691.png,8.65603298611111,2.441
47204741,47204741_25175.484.png,5.137478298611111,2.637
47204741,47204741_25173.385.png,7.226707175925926,1.73
47204741,47204741_25214.767.png,1.1042390046296295,3.277
47204741,47204741_25189.678.png,10.55519386574074,4.221
47204741,47204741_25171.385.png,0.7555700231481481,2.155
47332081,47332081_251804.874.png,4.50365306712963,1.824
47332081,47332081_251823.666.png,14.368851273148147,1.924
47332081,47332081_251802.775.png,33.052879050925924,1.898
47332081,47332081_251784.382.png,2.7744140625,1.807
47332081,47332081_251782.183.png,15.301359953703702,1.575
47332081,47332081_251810.971.png,2.3050853587962963,4.594
47332081,47332081_251769.388.png,9.619321469907408,0.887
47332081,47332081_251779.684.png,31.317744502314817,1.316
47332081,47332081_251767.089.png,9.778609664351851,0.931
47332081,47332081_251793.778.png,0.8720703125,2.669
47332081,47332081_251818.668.png,30.86009837962963,1.614
47332081,47332081_251821.367.png,4.187825520833333,1.511
47332081,47332081_251777.185.png,30.21535011574074,1.247
47332081,47332081_251795.877.png,5.804542824074074,1.385
47332081,47332081_251800.076.png,11.703776041666666,1.933
42445619,42445619_56375.983.png,2.807472511574074,2.109
42445619,42445619_56373.684.png,12.589807581018519,2.47
42445619,42445619_56380.482.png,8.617223668981481,2.77
42445619,42445619_56294.117.png,20.54448784722222,2.781
42445619,42445619_56360.090.png,30.179108796296294,2.057
42445619,42445619_56326.304.png,7.542751736111112,1.497
42445619,42445619_56389.178.png,5.596281828703704,3.177
42445619,42445619_56319.807.png,9.343460648148149,3.135
42445619,42445619_56384.880.png,8.48289207175926,1.784
42445619,42445619_56298.716.png,2.1274594907407405,2.514
42445619,42445619_56322.106.png,8.254014756944445,3.193
42445619,42445619_56377.983.png,1.2399088541666667,1.622
42445619,42445619_56324.205.png,0.5381221064814815,2.124
42445619,42445619_56369.486.png,14.164713541666666,3.233
42445619,42445619_56316.808.png,10.249095775462964,2.881
42445619,42445619_56400.173.png,8.610170717592593,3.116
42445619,42445619_56407.970.png,8.338903356481483,2.788
42445619,42445619_56335.300.png,9.353443287037038,2.093
42445619,42445619_56387.079.png,9.81325954861111,3.09
42445619,42445619_56296.217.png,15.206886574074074,2.962
42445619,42445619_56328.503.png,15.022677951388888,1.981
42445619,42445619_56312.210.png,5.302083333333334,2.515
42445619,42445619_56397.874.png,9.015082465277779,4.266
42445619,42445619_56405.471.png,15.882016782407407,3.185
42445619,42445619_56333.101.png,14.19900173611111,2.573
42445619,42445619_56382.681.png,15.865813078703702,2.365
42445619,42445619_56371.585.png,14.194769965277779,2.73
42898803,42898803_69042.578.png,12.393192997685185,2.757
42898803,42898803_69035.081.png,25.91717303240741,2.633
42898803,42898803_69027.184.png,1.5176866319444444,3.125
42898803,42898803_69012.290.png,34.36458333333333,2.644
42898803,42898803_69030.083.png,3.209056712962963,3.987
42898803,42898803_69050.275.png,33.69202112268518,2.928
42898803,42898803_69044.677.png,7.278718171296296,1.981
42898803,42898803_69025.085.png,7.029586226851851,2.146
42898803,42898803_69009.091.png,29.674949363425924,3.391
42898803,42898803_69040.478.png,10.467918113425926,3.581
42898803,42898803_69022.886.png,39.597945601851855,2.055
42898803,42898803_69037.180.png,6.442057291666667,3.425
42898803,42898803_69032.982.png,4.387984664351851,3.292
42898803,42898803_69017.288.png,3.6505353009259256,5.398
42898803,42898803_69015.089.png,2.1469907407407405,2.498
42898803,42898803_69062.270.png,32.222439236111114,3.415
47333623,47333623_76990.564.png,2.2843605324074074,1.737
47333623,47333623_77007.957.png,0.0,1.678
47333623,47333623_77018.253.png,6.564453125,2.735
47333623,47333623_77023.151.png,8.001663773148149,1.883
47333623,47333623_77027.749.png,12.833333333333332,1.757
47333623,47333623_76997.061.png,4.454390914351851,2.073
47333623,47333623_77047.441.png,3.7941984953703702,3.57
47333623,47333623_77010.056.png,20.688404224537038,1.739
47333623,47333623_77050.639.png,0.9595630787037037,3.47
47333623,47333623_76986.465.png,3.331524884259259,2.071
47333623,47333623_77035.546.png,17.98585792824074,2.052
47333623,47333623_76994.962.png,5.557942708333333,1.927
47333623,47333623_76982.467.png,2.4712094907407405,3.616
47333623,47333623_77015.754.png,5.616138599537037,4.054
47333623,47333623_77038.344.png,37.00256799768519,1.847
47333623,47333623_77040.444.png,8.97902199074074,1.904
47333623,47333623_77020.752.png,11.917353877314815,1.704
47333623,47333623_76971.172.png,0.0,0.429
47333623,47333623_77001.759.png,4.238606770833334,2.219
47333623,47333623_76992.763.png,0.003942418981481482,2.674
47333623,47333623_77052.639.png,0.0,0.977
47333623,47333623_77003.858.png,5.020543981481482,1.851
47333623,47333623_77025.550.png,24.265986689814813,2.527
47333623,47333623_77012.155.png,23.04130497685185,2.815
47333623,47333623_76999.160.png,1.2307581018518519,1.826
47333623,47333623_76980.368.png,16.444010416666664,2.801
47333623,47333623_77005.858.png,9.894422743055555,1.509
47333623,47333623_76988.465.png,3.8936270254629632,2.764
47333623,47333623_76976.469.png,0.0,0.535
47333249,47333249_33609.692.png,9.08865017361111,2.215
47333249,47333249_33605.494.png,7.315465856481482,1.558
47333249,47333249_33585.302.png,22.718641493055554,1.178
47333249,47333249_33565.110.png,0.8056278935185185,1.371
47333249,47333249_33597.097.png,11.450557002314815,1.377
47333249,47333249_33611.891.png,11.297019675925926,1.395
47333249,47333249_33573.607.png,2.7660228587962963,1.103
47333249,47333249_33592.799.png,11.536313657407407,1.209
47333249,47333249_33631.983.png,1.3225911458333333,0.986
47333249,47333249_33637.281.png,1.8101851851851851,1.244
47333249,47333249_33625.286.png,0.0,1.284
47333249,47333249_33643.579.png,13.635633680555555,1.245
47333249,47333249_33641.579.png,1.9925491898148149,0.9
47333249,47333249_33583.203.png,17.74019820601852,1.078
47333249,47333249_33615.990.png,22.42921730324074,1.275
47333249,47333249_33578.605.png,8.197554976851853,1.615
47333249,47333249_33594.898.png,28.58257378472222,1.48
47333249,47333249_33576.506.png,0.5457899305555556,1.139
47333249,47333249_33603.395.png,23.03143084490741,1.212
47333249,47333249_33590.600.png,33.980324074074076,0.929
47333249,47333249_33581.104.png,1.486834490740741,1.233
47333249,47333249_33618.289.png,22.75115740740741,1.083
47333249,47333249_33601.296.png,36.159035011574076,1.312
47333249,47333249_33599.296.png,22.05418113425926,1.976
47333249,47333249_33639.380.png,6.511320891203703,1.333
47333249,47333249_33629.884.png,3.0797526041666665,1.73
47333249,47333249_33613.891.png,32.97063078703704,1.457
47333249,47333249_33607.593.png,9.84497974537037,1.7
47333249,47333249_33568.309.png,1.2663845486111112,1.452
47333249,47333249_33587.701.png,22.363715277777775,1.02
47333249,47333249_33634.882.png,13.576714409722221,1.352
47333249,47333249_33620.388.png,22.13140190972222,1.057
47333249,47333249_33571.508.png,8.398003472222221,1.037
42899292,42899292_217860.251.png,10.502025462962964,3.587
42899292,42899292_217851.355.png,38.351707175925924,1.507
42899292,42899292_217820.167.png,30.751880787037038,4.511
42899292,42899292_217838.060.png,23.252857349537038,3.12
42899292,42899292_217826.865.png,0.967628761574074,2.843
42899292,42899292_217822.366.png,3.840639467592592,2.801
42899292,42899292_217824.865.png,3.3081958912037037,2.838
42899292,42899292_217855.753.png,4.550962094907407,4.133
42899292,42899292_217828.964.png,9.483687789351853,3.662
42899292,42899292_217847.456.png,25.53663917824074,3.455
42899292,42899292_217840.259.png,23.73629195601852,4.703
42899292,42899292_217853.554.png,8.509946469907408,2.91
47204863,47204863_2725.447.png,12.491753472222221,2.014
47204863,47204863_2746.438.png,7.61888744212963,3.03
47204863,47204863_2742.240.png,3.7999855324074074,4.755
47204863,47204863_2732.044.png,24.647280092592595,2.812
47204863,47204863_2718.150.png,5.176359953703704,3.088
47204863,47204863_2716.051.png,4.382161458333334,3.444
47204863,47204863_2721.049.png,9.586552372685185,4.791
47204863,47204863_2727.546.png,11.0146484375,1.618
47204863,47204863_2723.148.png,21.06882957175926,1.859
47204863,47204863_2740.041.png,0.04477719907407407,2.494
47204863,47204863_2729.845.png,11.350766782407408,3.038
43649647,43649647_40348.606.png,25.775752314814817,2.117
43649647,43649647_40346.407.png,10.638382523148149,2.102
43649647,43649647_40318.719.png,16.05197482638889,1.638
43649647,43649647_40316.520.png,12.294270833333334,1.781
43649647,43649647_40320.918.png,25.168800636574073,2.039
43649647,43649647_40323.117.png,8.17943431712963,2.28
43649647,43649647_40314.520.png,36.060221354166664,1.75
47204291,47204291_14494.765.png,13.782805266203704,2.224
47204291,47204291_14483.070.png,39.43171296296296,2.513
47204291,47204291_14488.068.png,39.892578125,0.743
47204291,47204291_14510.559.png,16.752278645833332,2.567
47204291,47204291_14496.765.png,19.310619212962962,2.038
47204291,47204291_14432.991.png,30.474537037037035,4.089
47204291,47204291_14464.378.png,11.051396122685185,2.194
47204291,47204291_14490.167.png,32.069118923611114,1.111
47204291,47204291_14468.576.png,25.986942997685187,2.075
47204291,47204291_14473.274.png,17.97703269675926,2.88
47204291,47204291_14437.389.png,25.377278645833336,1.866
47204291,47204291_14460.080.png,20.601490162037038,1.458
47204291,47204291_14478.872.png,3.257703993055556,6.334
47204291,47204291_14466.477.png,8.21802662037037,2.171
47204291,47204291_14512.958.png,11.159866898148147,4.109
47204291,47204291_14457.981.png,3.007197627314815,4.204
47204291,47204291_14450.784.png,39.457863136574076,4.771
47204291,47204291_14508.360.png,12.542860243055557,2.653
47204291,47204291_14503.562.png,39.79094328703704,1.558
47204291,47204291_14480.971.png,16.408058449074073,1.721
47204291,47204291_14435.090.png,23.526475694444443,1.377
47204291,47204291_14439.488.png,31.064055266203706,2.007
47204291,47204291_14475.274.png,16.81814236111111,1.647
47204291,47204291_14462.179.png,11.825339988425926,2.046
47331136,47331136_175716.910.png,13.393627025462962,1.868
47331136,47331136_175690.021.png,34.30718315972222,1.559
47331136,47331136_175681.824.png,20.352864583333332,1.186
47331136,47331136_175708.214.png,6.148763020833333,4.639
47331136,47331136_175714.811.png,8.193323206018519,1.751
47331136,47331136_175692.820.png,25.17433449074074,1.616
47331136,47331136_175699.817.png,35.86859809027778,1.807
47331136,47331136_175687.422.png,11.361255787037038,2.076
47331136,47331136_175702.016.png,3.827907986111111,1.034
47331136,47331136_175697.618.png,37.05555555555556,1.659
47331136,47331136_175710.313.png,35.473813657407405,1.986
47331136,47331136_175706.015.png,4.030852141203703,2.484
47331136,47331136_175712.612.png,0.1070240162037037,1.496
47331136,47331136_175684.723.png,15.900969328703704,2.061
47331136,47331136_175719.009.png,25.037217881944446,1.404
47331136,47331136_175695.019.png,9.470160590277779,1.73
47204585,47204585_599.812.png,30.840024594907405,1.425
47204585,47204585_589.516.png,8.655635127314815,4.153
47204585,47204585_610.508.png,33.7456958912037,1.111
47204585,47204585_602.011.png,17.318431712962962,2.535
47204585,47204585_618.105.png,8.599464699074074,3.855
47204585,47204585_594.914.png,27.328088831018523,0.921
47204585,47204585_574.722.png,8.918800636574074,1.354
47204585,47204585_606.309.png,6.581524884259259,0.684
47204585,47204585_581.719.png,33.46390335648148,2.475
47204585,47204585_579.620.png,5.400426793981482,0.719
47204585,47204585_592.715.png,19.48368778935185,4.071
47204585,47204585_577.321.png,8.486617476851851,1.325
47204585,47204585_597.013.png,32.969075520833336,1.629
47204585,47204585_572.523.png,7.363245081018518,3.729
47204585,47204585_604.210.png,7.626048900462963,1.193
47204585,47204585_613.107.png,15.751374421296296,3.653
47204585,47204585_608.309.png,23.26558883101852,1.08
45662956,45662956_24280.526.png,26.383716724537038,6.092
45662956,45662956_24310.914.png,31.92646846064815,5.053
45662956,45662956_24285.924.png,19.549479166666668,2.521
45261203,45261203_11595.859.png,15.341760706018517,1.768
45261203,45261203_11590.961.png,12.814127604166666,3.445
45261203,45261203_11586.962.png,14.527199074074074,3.325
45261203,45261203_11584.363.png,2.873263888888889,3.451
47430928,47430928_92940.386.png,10.751916956018519,1.956
47430928,47430928_92990.865.png,15.882667824074073,0.779
47430928,47430928_92993.164.png,1.6958912037037037,0.735
47430928,47430928_92968.374.png,30.610423900462962,1.313
47430928,47430928_92922.476.png,1.4533058449074074,0.654
47430928,47430928_92966.175.png,7.065936053240741,1.35
47430928,47430928_92975.272.png,2.054976851851852,2.748
47430928,47430928_92959.578.png,11.357819733796298,1.417
47430928,47430928_92938.187.png,15.738353587962964,1.679
47430928,47430928_92920.377.png,1.459129050925926,0.651
47430928,47430928_92936.187.png,5.366644965277779,1.867
47430928,47430928_92933.272.png,12.772533275462964,3.103
47430928,47430928_92985.967.png,1.1922381365740742,2.969
47430928,47430928_92931.073.png,21.51974826388889,2.904
47430928,47430928_92988.766.png,0.9418764467592593,2.992
47430928,47430928_92951.181.png,16.396592881944443,1.373
47430928,47430928_92979.870.png,34.87344473379629,1.555
47430928,47430928_92972.073.png,19.16254340277778,2.774
47430928,47430928_92977.571.png,16.716218171296298,2.133
47430928,47430928_92963.976.png,14.102394386574074,1.605
47430928,47430928_92961.877.png,8.91579861111111,1.337
47430928,47430928_92949.082.png,37.16149450231481,0.847
47430928,47430928_92957.379.png,5.035771122685185,2.073
47895250,47895250_75650.374.png,15.749421296296296,2.453
47895250,47895250_75628.983.png,5.669560185185185,1.875
47895250,47895250_75586.800.png,7.721426504629629,0.579
47895250,47895250_75600.595.png,7.6372251157407405,3.734
47895250,47895250_75637.480.png,7.78490306712963,1.816
47895250,47895250_75633.281.png,5.047706886574074,1.887
47895250,47895250_75589.699.png,36.984121817129626,2.543
47895250,47895250_75642.078.png,0.8812934027777778,2.135
47895250,47895250_75606.892.png,33.04210069444444,2.315
47895250,47895250_75646.376.png,2.0631872106481484,1.519
47895250,47895250_75611.790.png,21.82982494212963,1.722
47895250,47895250_75618.387.png,9.46484375,2.497
47895250,47895250_75624.785.png,2.4245515046296298,2.039
47895250,47895250_75616.288.png,2.729998553240741,2.924
47895250,47895250_75609.691.png,4.390082465277779,2.628
47895250,47895250_75652.773.png,7.462275752314815,0.803
47895250,47895250_75602.694.png,38.82566550925926,1.678
47895250,47895250_75626.884.png,17.04249855324074,2.379
47895250,47895250_75581.802.png,2.494176793981482,0.472
47895250,47895250_75596.496.png,11.6572265625,2.093
47895250,47895250_75631.082.png,4.7861328125,1.319
47895250,47895250_75592.298.png,4.6782407407407405,1.65
47895250,47895250_75620.486.png,4.159071180555555,2.498
47895250,47895250_75639.579.png,2.6385995370370368,2.202
47895250,47895250_75594.397.png,17.35933883101852,2.277
47895250,47895250_75613.889.png,2.6605902777777777,2.821
47895250,47895250_75644.177.png,0.6613136574074074,2.066
47895250,47895250_75635.480.png,14.048466435185187,2.18
47895250,47895250_75598.595.png,11.68923611111111,2.113
47895250,47895250_75622.486.png,4.032515914351851,2.225
44358423,44358423_41527.246.png,6.732241030092593,3.083
44358423,44358423_41509.953.png,21.54839409722222,1.356
44358423,44358423_41523.848.png,9.048647280092592,1.154
44358423,44358423_41488.262.png,15.635380497685187,1.661
44358423,44358423_41500.657.png,5.602177372685185,1.681
44358423,44358423_41537.142.png,35.672055844907405,1.264
44358423,44358423_41535.043.png,17.65968605324074,2.94
44358423,44358423_41521.049.png,3.6549840856481484,2.413
44358423,44358423_41556.734.png,38.11820023148148,2.85
44358423,44358423_41512.052.png,15.695746527777779,1.455
44358423,44358423_41497.059.png,35.329246238425924,1.806
44358423,44358423_41531.644.png,24.264286747685183,1.914
44358423,44358423_41539.341.png,32.770363136574076,1.376
44358423,44358423_41481.365.png,38.400571469907405,1.729
44358423,44358423_41490.961.png,22.49688946759259,1.775
44358423,44358423_41518.950.png,38.81940827546296,1.443
44358423,44358423_41529.545.png,5.649269386574074,3.229
44358423,44358423_41502.756.png,17.271122685185187,1.828
44358423,44358423_41514.251.png,11.36990017361111,1.453
47204856,47204856_1695.028.png,22.570421006944443,1.48
47204856,47204856_1717.219.png,22.43941695601852,2.326
47204856,47204856_1707.023.png,39.04351128472222,1.864
47204856,47204856_1688.431.png,16.172164351851855,3.481
47204856,47204856_1709.122.png,1.3306206597222223,0.933
47204856,47204856_1690.530.png,7.269748263888889,1.51
47204856,47204856_1700.826.png,8.533528645833334,2.006
47204856,47204856_1698.427.png,19.92042824074074,1.609
47204856,47204856_1685.332.png,6.545681423611111,3.964
47204856,47204856_1681.934.png,35.60814525462963,1.704
47204856,47204856_1692.929.png,19.258933738425927,1.395
47204856,47204856_1711.222.png,11.554398148148149,1.325
47204856,47204856_1704.924.png,9.636646412037036,1.68
42445081,42445081_5490.111.png,23.64568865740741,3.946
42445081,42445081_5462.423.png,5.7260561342592595,3.026
42445081,42445081_5466.621.png,6.9646990740740735,2.147
42445081,42445081_5475.417.png,4.618923611111111,2.083
42445081,42445081_5473.318.png,8.272063078703704,1.97
42445081,42445081_5464.522.png,10.39767795138889,2.317
42445081,42445081_5493.010.png,7.034903067129631,2.525
42445081,42445081_5481.815.png,2.691080729166667,2.115
42445081,42445081_5471.219.png,3.082248263888889,2.093
42445081,42445081_5479.616.png,3.6488715277777777,2.102
42445081,42445081_5460.323.png,15.416919849537036,3.363
42445081,42445081_5507.904.png,18.49710648148148,0.607
42445081,42445081_5469.020.png,14.367078993055554,2.243
42445081,42445081_5477.516.png,3.254557291666667,1.868
42897815,42897815_132654.366.png,1.2255497685185186,3.368
42897815,42897815_132635.774.png,5.328884548611111,1.829
42897815,42897815_132656.565.png,5.443323206018519,3.289
42897815,42897815_132660.664.png,3.4050202546296293,2.074
42897815,42897815_132638.073.png,0.4059606481481482,3.188
42897815,42897815_132650.068.png,4.499457465277778,3.42
42897815,42897815_132626.477.png,3.6555266203703702,2.293
42897815,42897815_132617.181.png,10.133897569444445,3.554
42897815,42897815_132640.372.png,2.421187789351852,3.535
42897815,42897815_132628.976.png,0.7296730324074074,1.857
42897815,42897815_132652.167.png,3.6335358796296298,3.577
42897815,42897815_132658.565.png,11.71267361111111,2.09
42897815,42897815_132631.375.png,13.715603298611112,3.393
42897815,42897815_132633.674.png,12.215675636574073,2.064
42897815,42897815_132622.179.png,8.33033130787037,3.219
42897815,42897815_132647.869.png,2.131908275462963,2.954
42897815,42897815_132624.378.png,4.828125,2.708
42897815,42897815_132612.683.png,3.0850332754629632,4.802
42897815,42897815_132609.584.png,11.707320601851851,3.335
48458541,48458541_126487.948.png,2.8880208333333335,1.924
48458541,48458541_126485.849.png,12.152018229166666,3.625
48458541,48458541_126460.859.png,2.1760706018518516,4.479
48458541,48458541_126481.951.png,7.985749421296297,3.165
48458541,48458541_126479.552.png,5.408311631944445,11.914
48458541,48458541_126471.855.png,22.12865306712963,2.557
48458541,48458541_126443.167.png,1.658637152777778,1.915
48458541,48458541_126467.057.png,3.4203197337962963,4.656
48458541,48458541_126449.464.png,16.51544415509259,2.957
48458541,48458541_126451.563.png,22.107349537037038,3.698
48458541,48458541_126441.068.png,2.1206597222222223,2.292
48458541,48458541_126469.256.png,10.795789930555555,2.372
42445597,42445597_284987.907.png,0.8611472800925927,2.807
42445597,42445597_284972.713.png,0.6397569444444444,3.226
42445597,42445597_284949.523.png,1.5133825231481481,1.979
42445597,42445597_284957.919.png,1.5098741319444444,2.59
42445597,42445597_284941.626.png,8.022026909722223,1.911
42445597,42445597_284962.217.png,1.679759837962963,3.195
42445597,42445597_284920.434.png,0.0,0.543
42445597,42445597_284985.708.png,0.5984881365740741,3.497
42445597,42445597_284945.124.png,23.356589988425927,3.027
42445597,42445597_285003.201.png,6.574110243055556,3.064
42445597,42445597_285019.194.png,0.0,0.433
42445597,42445597_284992.105.png,2.382667824074074,2.504
42445597,42445597_284931.930.png,1.2790436921296298,2.644
42445597,42445597_284996.303.png,1.7358940972222223,2.47
42445597,42445597_284970.614.png,1.603370949074074,2.771
42445597,42445597_284983.609.png,0.6177300347222222,3.542
42445597,42445597_284955.820.png,0.38418692129629634,2.296
42445597,42445597_285009.198.png,0.055121527777777776,3.386
42445597,42445597_284999.102.png,3.715386284722222,2.875
